State County Code,TEMP,PRESS,WIND,RH_DP,Year
18003,53.37068126648353,,3.8328737390109864,72.56805376373627,2016
18015,52.94050725683063,,8.129124308743163,78.87005843989068,2016
18019,57.21625275409835,996.460772434427,4.14766663387978,60.170515334699424,2016
18055,56.8938277404372,,5.13267551639344,72.3759833989071,2016
18065,54.071561109289554,981.1258977103834,5.91332794459834,73.03778700000004,2016
18071,62.24598974007221,,5.25760564480874,74.8747808878205,2016
18089,56.10168054662382,994.5318805726023,6.5579777619699025,62.719164375,2016
18097,54.4171181645244,989.4724046010926,3.8154129105409256,58.83017171765738,2016
18127,52.843301415512464,,7.56973927839335,40.811203155988856,2016
18129,58.625696777126116,1001.714048286885,4.924836434426231,63.160904189781,2016
18141,52.91128484065937,,4.097218648351646,70.89899609890107,2016
18173,54.38878051288057,1003.4187970632535,5.2055089320843075,62.597238283746535,2016
18177,53.77574930601092,,4.612124330601095,71.45374857650282,2016
18183,52.57154543213292,,5.315463562326867,73.89911866204982,2016
19013,50.36171350000005,984.7727994453553,3.1346769421487597,,2016
19045,51.88408563461532,994.1676487486347,2.594511129958959,70.67710722677599,2016
19103,52.45046316393444,989.0021173907094,3.230701357988164,,2016
19113,52.35604118579239,988.5367786092892,3.346841908333334,56.51216038797813,2016
19137,52.867716472677586,971.6619287103833,3.399457234972678,71.78444277868849,2016
19139,53.69678010989008,996.6590681895606,2.8342203836126605,70.80535781593412,2016
19147,47.79294509480124,970.0249115971018,4.69521544662921,,2016
19153,54.59117366120216,,3.89318654213483,68.60378553005455,2016
19163,51.61463419843594,992.4670868943539,3.448476926549343,77.98992663085397,2016
19177,53.65641256906073,988.2450036160226,4.410526067605632,74.11636971270713,2016
20209,62.32737297814202,,7.495075937158465,64.2460847814208,2016
21013,60.149277532934164,,1.7478861766467084,,2016
21015,55.696262956284144,,1.4934744890710383,,2016
21019,59.99719945628421,,1.2369649098360656,,2016
21043,57.18442780601094,991.6206343688525,2.5423970655737698,61.5381184234973,2016
21047,59.035397251366064,,3.479640989071039,,2016
21059,62.448442270491775,,3.212516594520549,,2016
21061,57.89908471091442,992.186708468843,3.0059767584097843,74.60160660176993,2016
21111,59.53719660136982,1001.9777665382512,3.586765606557375,61.79034473013693,2016
21113,59.5062082759563,,3.4397791912568327,,2016
21139,59.40594912568303,,2.945871710382511,,2016
21185,57.11167528415298,,2.812432142076499,,2016
21193,60.456756676190444,,1.3201157746031744,,2016
21213,59.97348304371583,,3.0535593726027415,,2016
22033,68.5968856655011,1010.1099261841504,3.012691038321169,70.52160435714285,2016
22047,60.5803091532258,1013.559610201613,2.9893861038251375,74.33393821774193,2016
22095,71.37253131796113,1010.3960180582533,2.3284871304347825,75.83154867391306,2016
23005,45.88094465659339,1022.7348796785716,,81.54682170329673,2016
23009,46.328734316939894,,6.854628141592916,74.1285555327869,2016
24003,62.98415165090903,1015.2455599054543,2.7713030872727256,62.39033648727271,2016
24005,56.99859555970147,1006.2943678871264,3.59230824626865,62.484024116604516,2016
24013,54.534499475409866,989.7224201912567,4.389075142076498,63.0500296338798,2016
24015,55.02997747814209,1002.407482573769,6.0111660628415295,63.28200127868847,2016
24019,57.63736977868852,1016.4908990601092,3.15237100546448,67.99948362568303,2016
24023,48.55640986027398,928.2270713479461,4.045967397260271,71.45337209863008,2016
24025,57.93204553532182,1009.8320953971739,3.1053958477237056,65.78564349607537,2016
24027,56.60964930470909,1006.2756252548481,2.438445110803325,63.582755980609484,2016
24029,56.93522183766229,1014.2439121681409,4.918384405633807,69.32786021103892,2016
24031,55.60022218852458,1001.7683437759566,1.8357191448087415,60.54141769672129,2016
24033,56.707443552812094,1013.0231332400544,3.0318124554183794,65.54513395747595,2016
24043,55.35884909562841,997.4252544207648,5.5464571420765045,61.455591180327865,2016
25001,52.40149085519124,1008.3153015519123,,67.85245899453544,2016
25005,52.8349132704918,1017.8420665847,,67.19324364207654,2016
25009,51.737156172602674,1010.2392349132415,,67.15121333424658,2016
25011,57.048611112021874,1009.160063721311,,70.86873860655737,2016
25013,51.60950245355193,1007.0838035573762,,61.32672051366116,2016
25015,50.07838157024794,977.2036275592279,,67.11010052066119,2016
25021,52.19784984972678,992.6500401448088,,67.24370892076503,2016
25025,54.453959772727316,1015.0151246363636,3.3743657677595635,61.08098972314046,2016
25027,50.44284456473828,991.1537797382928,,67.31742495730025,2016
26005,51.83047287704924,993.9871789535522,4.507838169398912,74.98268518435752,2016
26017,50.433055150273205,,4.321363450819671,,2016
26021,52.15771839612191,,3.4718799916897525,,2016
26027,52.22857213114758,,5.565256939890712,,2016
26033,45.598136942622965,986.1412360464475,5.177447147540986,,2016
26049,51.07460972314052,988.3144133856756,3.634296190851735,,2016
26063,48.81950878142075,,6.963988877049175,,2016
26065,51.443219750000026,983.9422270944444,5.124274258333332,,2016
26067,49.904599265027336,987.4847449890711,3.747745923497271,,2016
26077,51.576890797260255,,3.956580213698631,,2016
26081,50.43897709849513,993.6920382103824,4.2833071108071135,70.98852230054645,2016
26091,52.58164829428566,984.9349616410964,4.707612701369864,,2016
26099,52.05622206712325,,4.250250060273975,70.16112034615384,2016
26101,48.522902060109345,992.8508766354172,6.12648625956284,,2016
26105,49.263675524725244,,4.234337557692303,,2016
26113,46.81807452876713,974.0444624191775,3.205482164383561,,2016
26115,53.00130178688526,,5.0477375,,2016
26121,50.519986876750686,,2.5937677731092417,,2016
26125,52.555852606392655,994.5875702841529,3.371805424270074,,2016
26139,50.644945793715884,,3.385319103825135,,2016
26147,48.707860450236936,990.715585976878,5.420255917061609,,2016
26153,45.0533554644809,989.8662344617494,5.390562920765025,78.97772433333334,2016
26161,53.06546474316939,989.42226786612,3.924261330601093,,2016
26163,53.19314701794438,993.5473501764891,4.78605391150443,66.48123038911534,2016
27137,42.1937118907104,,4.696009907185625,77.05857261748638,2016
27163,49.642521527322415,989.9543798579232,,67.52379325956282,2016
28049,70.32473765349539,,3.9917463524590118,64.91684759270514,2016
29021,57.77710066894671,984.9227982845406,3.6933025300546447,63.007271179206576,2016
29037,58.24282787431691,977.3136559071037,5.010742081967217,70.39395489344257,2016
29039,59.0074988060109,981.4938327267768,4.588023393442617,73.92550189890709,2016
29047,57.08508920765025,983.5162124098357,3.584247636612024,73.55750433060112,2016
29071,62.97628643097016,1000.422821467153,5.018652007299269,72.2580814708029,2016
29077,60.34027777868849,970.0182421530059,,64.94262293989071,2016
29095,59.15311079504816,982.1481878518008,3.226653855191253,68.44873214819943,2016
29099,57.83348546624085,988.63171837978,6.395463664610214,72.09150033606558,2016
29183,61.98017334834832,,5.073849591591591,72.45498906306307,2016
29189,59.5107223218708,998.5332871713487,3.404531882513658,66.50015022853177,2016
29510,60.436891847488546,998.1164851529492,4.068200189781022,64.46073178052124,2016
30027,45.644558095628426,,,,2016
30029,43.29440891530056,,1.1741321256281407,,2016
30031,38.173036816438355,,1.4207502170329676,68.27670237260268,2016
30049,45.38210310928966,,5.133794213114757,58.71939907377044,2016
30071,45.467445737704914,,,,2016
30075,48.96700162295081,,,,2016
30087,48.43596118572335,,,,2016
30111,51.12655134277619,,,,2016
31055,55.05061478688527,970.5769353142092,5.271272060273973,66.41803279234973,2016
32003,70.42542170968481,941.4727034730857,4.380564023207245,34.27261398971192,2016
32031,54.77483757937956,874.2437249186752,3.31054361401099,37.13248006019422,2016
32033,50.12631904918035,,4.75893700645161,42.53818134972677,2016
33001,45.71669438641684,,4.3537563348946104,,2016
33005,48.84528689890709,,2.6687284590163913,,2016
33007,59.93479311797751,,,,2016
33009,44.65164021311474,,3.7103909531615904,,2016
33011,52.88171677189779,929.4680881479445,6.171497326605504,72.21326962191775,2016
33013,51.304710922131235,,2.7447144781420767,,2016
33015,53.88441891995608,1003.7028698484849,4.349301545253864,72.7152089230769,2016
34003,54.66957269080781,1005.2283459554313,,56.68286853481892,2016
34007,57.66283075616439,1016.3213961452047,,56.16107564383561,2016
34013,53.707060840950575,1011.2925543711139,3.7848853134328366,55.779186875685625,2016
34017,55.935307852459076,1015.9608548579228,,58.45813643442619,2016
34019,53.54311169722225,1010.958086211111,,63.92278960555556,2016
34021,53.78351897256097,1018.4903533384154,,64.82951648780487,2016
34039,61.98000816939891,1016.7076957595633,,60.24783980327868,2016
34041,51.682246700549435,999.0080930576925,,64.63201189835164,2016
35001,59.24096706010923,850.9509237868862,4.092351781420765,36.189731341530056,2016
35013,65.97770024312163,,,,2016
35015,75.35269938596491,,,46.15496561403507,2016
35045,53.5653274717669,,,,2016
36005,56.738067866120204,1012.6068848729507,2.8300153976608198,57.57531871485945,2016
36013,48.2016919726776,994.8950955765034,5.596652117486336,76.70972316438353,2016
36031,32.130698751633986,,,,2016
36041,46.13139703151862,746.884933945122,,72.92039074712652,2016
36043,46.84562692968754,967.128385957983,1.6619382268907557,76.97598542145595,2016
36055,53.71414475409834,995.8268588469953,2.7546082116991637,62.95040065300545,2016
36059,55.58294893169407,1012.4560795546447,,66.59215535792347,2016
36067,51.07774840281687,1002.9252822901415,5.34487851977401,47.49826,2016
36071,52.21083789890706,1002.0728597513659,,,2016
36081,56.72730556010929,1012.1251631256832,5.595109825136609,,2016
36101,48.87665095264622,,1.8112952916666656,64.79614485555558,2016
36119,53.121243161202194,1007.95391326776,,68.86702603005467,2016
37067,59.92315078688527,988.2254162568294,,70.3448463469945,2016
37105,62.01670959726032,,3.297873819178081,71.9669597260274,2016
37119,62.78888049453545,990.7388613142073,2.415909943894386,67.33717246994541,2016
37123,60.902175770149306,,2.6725958121387285,72.8649133560831,2016
37173,55.876368908469985,,1.4381674945355183,69.61165772680413,2016
37183,62.249372501408466,,2.6745731214689266,66.23928233428568,2016
38007,49.766355401869205,,10.031950153846148,60.4881452018634,2016
38013,42.59895677322406,932.0796310601103,9.607116308743167,69.21001486338795,2016
38015,43.42546153846155,947.4539191046157,8.10730771293376,68.26355422891565,2016
38017,46.00833880601091,983.2583948360653,9.5056899945055,70.82505886956524,2016
38025,44.747500521857916,934.5151931448083,8.861026891666661,,2016
38053,46.79583630054647,945.5079655662981,5.870918693150688,,2016
38057,44.31435775912408,938.659857142076,10.010295730555555,,2016
38065,45.10362303278689,935.083637863389,13.673559983471065,,2016
38093,43.93874024863391,961.243089691257,,77.35405495355191,2016
38105,44.22406905504601,944.6268971420769,4.445436753462604,,2016
39035,53.14585903176797,,5.330715393841167,73.81204093232039,2016
39061,58.02249221703297,985.8024871912575,3.245440421917808,65.77856798633884,2016
39081,53.50764701001818,,,,2016
39135,54.25263403735626,977.9899692485712,6.075950227848106,71.60359482471269,2016
39145,57.768362431694015,998.5296814316938,4.319693521857923,,2016
40001,61.02183688251368,,4.815822833333336,67.50815174316942,2016
40015,70.23397818909095,769.3011482181837,,62.96038816727272,2016
40017,61.586234072022116,,6.705823326869805,59.63760020221607,2016
40021,61.45003248888888,,,65.12671902459017,2016
40031,63.428675349726774,,3.939169928767124,57.349856890710385,2016
40037,63.2178953343024,,3.6082701744186054,59.084637799418616,2016
40051,64.38143353333334,,3.5004501655629134,65.30817743333337,2016
40071,60.62597572131156,,,43.690358387978186,2016
40081,63.425245150273206,,,61.44417171584705,2016
40087,62.5116602410959,,5.914419230136984,67.64291985753424,2016
40097,61.206201679558006,,,62.511148350828755,2016
40101,63.4204970464481,,4.81579063788301,63.21446034153007,2016
40109,63.466427680811705,,4.443072058933582,60.03942617804428,2016
40115,60.99458511173186,,,68.08041244972067,2016
40135,63.35856804644816,,,62.49911048087433,2016
40143,62.3537963499555,,3.275065455361149,61.79820058904725,2016
41005,45.91254582417582,,4.893406604395608,,2016
41009,45.06611651351352,,3.400369718309859,,2016
41013,39.613176644444444,914.6074786333334,3.0371347444444443,67.37254270000003,2016
41017,38.042681978021974,885.4452141978023,5.19738043956044,66.66539258241755,2016
41025,34.27904525274725,874.8890149340662,2.6725500888888893,,2016
41029,44.244047604395604,966.9239926373627,2.959065956043956,82.74221616483518,2016
41033,45.28639117582417,983.8347069120884,1.666991131868132,,2016
41035,37.27296012087913,875.7936375494504,3.57296610989011,71.34750756043955,2016
41037,35.94122541758242,854.4271145604395,3.804133120879121,,2016
41051,46.34398937362638,1007.20192310989,5.657171133333331,78.8406593516484,2016
41061,38.624084252747245,919.1428571318683,3.8461348021978004,72.22200986813189,2016
41067,46.79666169230769,,3.081449868131869,78.8640942197802,2016
42003,54.70520818852448,987.0611144972678,4.033396852459014,64.57294331693984,2016
42101,60.214655499999964,,1.6456876530054654,57.95907268579235,2016
44003,50.754360214285725,1006.2362362390115,2.044601423076922,71.82565393333336,2016
44007,53.62692507786885,1011.4291401863011,4.34090349180328,67.37473243424657,2016
44009,53.316911543715854,,4.081338021857921,,2016
45021,74.73627546745561,,,74.75714991715975,2016
45079,65.41057689750694,,2.2460597569060763,66.03447893905823,2016
46033,50.93563542816899,,4.95741789614243,52.934574614285715,2016
46093,53.723321065573764,,6.026626150273225,,2016
46099,52.196391056122465,,4.315451781115881,75.70567302272728,2016
47009,57.33581465710387,,2.434007535256408,71.66094001092898,2016
47155,54.170199339285666,878.2135970382511,6.61536984848485,75.9276944714285,2016
47157,63.31228173770493,1007.4659195437163,4.87984039452055,72.85242646994529,2016
48027,68.48298502732241,,5.870403682892903,,2016
48029,70.48793920321576,,4.806602705296521,,2016
48037,70.79218334859155,,2.76485324642857,,2016
48039,71.23407874180334,,4.614561122950823,,2016
48043,69.7212124409341,,5.982260340659345,45.15757803835617,2016
48061,75.94043325366307,,6.307592074074076,,2016
48071,72.21865182786884,,9.919924574175818,,2016
48085,67.564123020548,,5.726498264383557,,2016
48113,69.11796712829126,,4.764932409912537,56.426222345628474,2016
48121,66.02682485335193,,6.221683042349723,58.462817304644766,2016
48135,66.113902045082,,6.815086092896173,,2016
48139,66.82158835893654,,7.185505212765951,58.12633374435028,2016
48141,68.07764290042948,891.0062288606554,5.342996169514712,34.011107411684335,2016
48167,72.52353989071041,,8.663600642076508,69.233255150289,2016
48183,67.390762647541,,4.056193213114755,,2016
48201,71.9670009449268,1017.0708073348637,4.569738741860819,65.8049273836837,2016
48203,64.9817874336735,,2.2472668469387735,,2016
48215,76.08594062295087,,5.490880222677593,,2016
48221,67.62158905737707,,5.101941681318681,,2016
48227,46.05316086206897,,7.090086172413792,,2016
48231,66.24546246994537,,4.036907054644813,,2016
48233,44.875820749999995,,8.490650233333332,,2016
48245,70.5704703154607,1018.9204213551725,4.997708061914683,68.43911691408937,2016
48251,66.49931277732242,,6.318625069672128,,2016
48257,67.45584482240436,,4.6235296775956245,62.327590692622955,2016
48273,73.8247112550725,,10.99359030724638,,2016
48303,59.513555161538484,,6.04615636923077,,2016
48309,68.07611484972675,,6.385666013661201,,2016
48323,74.09753899999998,,5.286065092896174,,2016
48331,55.070483534883735,,4.4815723255813955,,2016
48339,69.89967091530062,,4.5309420710382495,,2016
48349,66.55776993689317,,6.792964810679618,60.75076652049179,2016
48355,73.99782670476863,,7.014120378673957,,2016
48361,69.05934052850877,,3.1210197236842085,,2016
48367,66.08893459016387,,6.669031316939893,,2016
48375,58.74408077748694,,9.148652884514433,,2016
48395,61.298437462499976,,4.185104149999998,,2016
48397,67.36534353424655,,4.611090068493146,,2016
48423,67.39928689890708,,5.646107051912569,,2016
48439,67.74204133970859,994.640985234973,6.02948179371585,57.55903568989063,2016
48449,51.000454520000005,,2.996666719999999,,2016
48453,69.69491710724047,,4.559287691939894,,2016
48469,72.0481768159341,,5.463316294444445,,2016
48479,75.81120108333332,,5.521760704918038,,2016
49003,53.03582511420203,862.2510312386713,,53.520149549848945,2016
49005,47.228189459016335,,,75.75684377777776,2016
49007,51.282510002732266,,,44.30560156830601,2016
49011,54.77616003278687,869.5881331967221,,49.82404361202186,2016
49013,46.485128151468324,839.4637007431697,,54.08108374961357,2016
49035,54.52972117030968,855.9090346721315,,47.51703253909464,2016
49037,55.20729626775953,,5.047283100840336,41.56721661748636,2016
49045,54.497764273743044,,,47.45303094972069,2016
49047,49.34601785167836,832.1650763893448,2.0626277978142085,53.366416554269186,2016
49049,53.58651561612019,,,58.52057028415299,2016
49053,62.82630668271956,,7.286673721311472,35.420972904371574,2016
49057,54.68704003603609,,,55.55360016459631,2016
50003,48.98795859836065,985.9161442677596,2.6960037049180348,70.99524132513659,2016
50007,48.57536044058505,992.6740699606939,2.9842346736745933,60.20397310968915,2016
50021,49.017108830601096,993.0370321120216,2.8020496627565965,71.07172768032791,2016
51087,62.601672541208806,1011.0787563076926,3.7064583333333325,,2016
51113,48.201027803278684,895.3403293232872,3.1305197786885257,73.11664328888892,2016
51163,42.90747270731709,,,,2016
53005,58.48057463387975,,5.2016280765027325,,2016
53007,53.85005962568302,,2.7306095027322392,,2016
53009,47.33718190384619,961.1635643020525,7.064182233333339,89.24638485923745,2016
53011,54.598230986187914,,3.005122422651933,,2016
53033,53.18795203803601,1006.4434822267759,3.541406723374822,77.08280437978145,2016
53047,53.378556306179746,,3.3623717780898845,,2016
53053,53.67532692550145,,4.974315981375361,,2016
53057,45.85600647469216,1016.6133032978144,,76.6412930082417,2016
53063,52.10615291530057,,4.071892010989012,,2016
53065,52.6474573672567,,2.2374786,,2016
53077,53.877383096994535,,4.093762403556775,,2016
54009,53.74215830874316,,,,2016
54039,60.723183880555524,,1.1945617493112943,64.41734125277776,2016
55003,44.98553353185598,1015.5060943656501,3.56892457222222,77.37030080609411,2016
55021,62.23486474881515,,6.968230819905212,,2016
55025,51.0163926346154,,5.217086426997248,,2016
55027,49.603423956284175,1014.0248134180327,5.942978259562843,70.16952936065576,2016
55029,59.70684519500001,,2.870729189999998,,2016
55031,39.13321426,,8.427262500000003,,2016
55041,44.44152643874645,,4.6360233037249285,79.80196584109585,2016
55043,50.520717226775965,,6.234496289617485,,2016
55059,55.244559989655215,,6.767911486312401,,2016
55063,54.16514856013746,,3.613974652920962,,2016
55071,60.66891884210522,,4.0514957,,2016
55073,49.25791055089823,,3.9870220149700573,,2016
55079,53.17839100203667,1015.2944649644803,5.144286556660037,,2016
55085,45.02494955464479,,3.9317469918032777,,2016
55089,53.27365308844764,1014.6486722103818,6.283036463898914,,2016
55111,48.149965814207654,,3.3111659071038275,,2016
55117,60.86142844845362,,4.9396327322834646,,2016
55127,66.5784676542553,,2.990484510638298,,2016
55133,50.53006665573775,1011.3801484180327,4.165897994535516,,2016
56001,42.89360922768668,,,,2016
56003,47.195829585714286,876.9083283062013,,57.7117456685714,2016
56005,48.318258354149336,860.9828419841125,,56.57883210427284,2016
56007,44.074779913359784,798.7473973019323,7.943335220048896,58.66185340579711,2016
56009,48.25145366301369,846.2988933160294,,54.92905946630236,2016
56013,42.2034155389008,749.4799490683064,8.286068122950821,55.99904851385047,2016
56015,52.470126702163114,870.6905292259887,5.516331392655369,56.33018126179249,2016
56019,48.76708533240998,867.6582531987583,,56.56417725484762,2016
56021,49.20623799702972,811.4077419736025,7.645593509316778,52.926823355590095,2016
56023,41.96435293989076,791.0381212431698,,57.93481051366116,2016
56025,49.242521530557966,838.9058157339455,7.842320790931987,49.824229725440766,2016
56033,47.683416508196714,886.5922499554315,,60.23309674590166,2016
56035,39.61794253275651,787.1657102971313,7.501118959016394,60.13144802240436,2016
56037,43.62207694936152,814.0550056008566,8.557207274328084,58.29704742639136,2016
56039,36.80978561111109,788.1198531967208,3.2837090438247025,66.5306260092166,2016
56041,43.906522715846954,785.6041965751366,,56.17927187158461,2016
56045,50.36129831894014,862.2501823854383,4.951962633333337,53.593544093228644,2016
72021,81.32661807453418,1015.6664889999995,1.9857025807453421,48.328780947205,2016
80002,82.67779307355862,,,,2016
02090,,739.7107962166668,1.301766303571428,53.87778208928571,2016
06023,,993.2716246540093,,72.07067893248946,2016
36029,,995.1967262086088,5.922758045649075,63.247109773480624,2016
36033,,880.6961166410258,,,2016
36045,,1003.2899073114747,,,2016
36075,,1000.928817857143,,,2016
36085,,1004.1934671148153,,,2016
36087,,998.6962427884615,,,2016
36103,,1015.0032459125676,,,2016
41059,,980.8131868241759,2.296133923076922,,2016
10001,,,5.5096324535519114,,2016
10005,,,3.703646029914533,,2016
12073,,,1.8258666098901093,,2016
13021,,,3.4265223669467795,,2016
13051,,,2.940760931506849,,2016
13077,,,1.7778842513661222,,2016
13085,,,1.8530684999999991,,2016
13097,,,4.960926508196723,,2016
13121,,,1.5611620013661212,,2016
13127,,,2.8081706120218586,,2016
17115,,,5.483196527220633,,2016
17201,,,3.9478125589743596,,2016
18037,,,4.729748311475407,,2016
18043,,,4.256264928571428,,2016
18051,,,3.7796311366120245,,2016
18109,,,3.9982848797814237,,2016
18125,,,3.6859617250755274,,2016
18165,,,6.175228906593406,,2016
18167,,,2.7012404016393443,,2016
19017,,,5.569578180851064,,2016
19033,,,2.7031710300546465,,2016
19085,,,3.23321711682243,,2016
19169,,,3.863285574394465,,2016
19181,,,1.7057564719626161,,2016
19193,,,5.141266896174864,,2016
22005,,,2.5289578224043696,,2016
23003,,,6.3038814981132045,,2016
